test,intent,question,answer,counter
,Michael_Faraday,What is the Faraday effect?,The plane of polarisation of linearly polarised light can be rotated by the application of an exernal magnetic field aligned in the direction the light is moving.,664
,Michael_Faraday,How many siblings did Faraday have?,two,665
,Michael_Faraday,Did Albert Einstein keep a photograph of Faraday on his study wall?,yes,666
,Michael_Faraday,Did Faraday marry Sarah Barnard?,yes,667
,Michael_Faraday,Did Faraday also discover the laws of electrolysis?,yes,668
,Michael_Faraday,Did Faraday discover diamagnetism?,yes,669
,Michael_Faraday,was he active in the area now called environmental science?,Yes,670
,Michael_Faraday,did he discover benzene?,Yes,671
,Michael_Faraday,did faraday have strong maritime interests?,Yes,672
,Michael_Faraday,Did Albert Einstein keep a photograph of Faraday on his study wall?,"Yes, Albert Einstein kept a photograph of Faraday on his study wall.",673
,Michael_Faraday,Did Faraday also discover the laws of electrolysis?,"Yes, Faraday also discovered the laws of  electrolysis.",674
,Michael_Faraday,Did Faraday discover diamagnetism?,"Yes, Faraday discovered diamagnetism.",675
,Michael_Faraday,Did Faraday marry Sarah Barnard?,"Yes, Faraday married Sarah Barnard.",676
,Michelangelo,When was his house demolished?,1874,677
,Michelangelo,When did Filippo Strozzi sell it to Francis I?,In 1529.,678
,Michelangelo,Wasn't Michelangelo a homosexual?,It is not clear.,679
,Michelangelo,Wasn't Michelangelo abstemious?,Michelangelo was abstemious.,680
,Michelangelo,Give an example of the most renowned works of the Renaissance. ,"The Statue of David, completed by Michelangelo in 1504",681
,Michelangelo,Was Michelangelos mother Francesca di Neri del Miniato di Siena?,yes,682
,Michelangelo,Was Michelangelo's output in every field during his long life prodigious?,yes,683
,Montreal,How many international airports does Montreal have?,Montreal has two international airports.,684
,Montreal,Is Montreal's economy the third largest of all cities in Canada?,"No, Montreal's economy is the second largest of all cities in Canada.",685
,Montreal,Is English the language most often spoken in Montreal?,"No, the language most spoken in Montreal is French.",686
,Montreal,What is the largest primarily French-speaking city in the western world?,Paris is the largest primarily French-speaking city in the western world.,687
,Montreal,What is the name of the largest church in Montreal?,Saint Joseph's Oratory is the largest church in Montreal.,688
,Montreal,Is English the language most often spoken in Montreal?,The language most spoken at home in the city is French.,689
,Montreal,What is the name of the largest church in Montreal?,The largest church in Montreal is named Saint Joseph's Oratory.,690
,Montreal,What is the largest primarily French-speaking city in the western world?,The largest primarily French-speaking city in the western world is Paris.,691
,Montreal,Who is the Mayor of Montreal?,The mayor is GÃ©rald Tremblay.,692
,Montreal,Where was much of Montreal's industry during the late 19th and early-to-mid 20th century?,The Sud-Ouest borough was home to much of the city's industry during the late 19th and early-to-mid 20th century.,693
,Montreal,Where was much of Montreal's industry during the late 19th and early-to-mid 20th century?,The Sud-Ouest borough was home to much of the city's industry during the late 19th and early-to-mid 20th century. ,694
,Montreal,Does Montreal contain the largest church in Canada?,Yes,695
,Montreal,Does Montreal contain the largest church in Canada?,"Yes, Montreal contains the largest church in Canada.",696
,Montreal,Is the most popular sport in Montreal ice hockey?,"yes, The most popular sport in Montreal is ice hockey.",697
,Nairobi,Give an example of the highest growth rates of any city in Africa. ," The growth rate of Nairobi is currently 6.9%,  an example of the highest growth rates of any city in Africa.",698
,Nairobi,How many trades can the NSE make per day?,10 million trades,699
,Nairobi,In what year was Nairobi founded?,1899,700
,Nairobi,About how many people are estimated to live in Nairobi?,3 million,701
,Nairobi,What is the current estimated population of Nairobi?,About 3 million,702
,Nairobi,The district is bordered to the southwest by Uhuru Park and where?,Central Park,703
,Nairobi,Is Central Park adjacent to Uhuru Park?,Central Park is adjacent to Uhuru Park.,704
,Nairobi,When did the Catholic University of Eastern Africa which obtain its Letter of Interim Authority?,In 1989.,705
,Nairobi,Give an example of the most prominent cities in Africa politically and financially. ,Nairobi is now one of the most prominent cities in Africa politically and financially,706
,Nairobi,Is Nairobi not the capital as well as largest city of Kenya?,Nairobi is the capital and largest city of Kenya.,707
,Nairobi,Is the current estimated population of Nairobi about 6 milion?,No,708
,Nairobi,How many civilians died in the 1998 U.S. embassy bombing?,Over two hundred,709
,Nairobi,Which embassy in Nairobi was bombed in August 1998?,The United States Embassy,710
,Nairobi,Is Nairobi the capital of Kenya?,Yes,711
,Nairobi,Was Nairobi founded in 1899?,Yes,712
,Nairobi,Does the city and its surrounding area also form the Nairobi Province?,yes,713
,Nairobi,"Does the name ``Nairobi'' come from the Maasai phrase Enkare Nyirobi, which translates to ``the place of cool waters''?",Yes.,714
,Nikola_Tesla,Was Nikola Tesla a vegetarian?, In his later years Tesla became a vegetarian.,715
,Nikola_Tesla,When did Tesla receive his last patent?,1928,716
,Nikola_Tesla,When did Nikola Tesla appear on the cover of Time Magazine?,1931,717
,Nikola_Tesla,How many siblings did Nikola Tesla have?,4,718
,Nikola_Tesla,Where did Nikola Tesla move to in 1880?,Budapest,719
,Nikola_Tesla,Who became adversaries with Nikola Tesla?,Edison,720
,Nikola_Tesla,Where did Nikola Tesla move to in 1880?,"In 1880, Nikola Tesla moved to Budapest.",721
,Nikola_Tesla,Who became adversaries with Nikola Tesla?,Nikola Tesla became adversaries with Edison.,722
,Nikola_Tesla,Did Nikola Tesla die alone?,Nikola Tesla died alone.,723
,Nikola_Tesla,How many siblings did Nikola Tesla have?,Nikola Tesla had four siblings.,724
,Nikola_Tesla,Did Nikola Tesla use a technique called picture thinking?,Nikola Tesla used a technique called picture thinking.,725
,Nikola_Tesla,Was Nikola Tesla close friends with Mark Twain?,Nikola Tesla was close friends with Mark Twain.,726
,Nikola_Tesla,Was Nikola Tesla's mother illiterate?,Nikola Tesla's mother never learned to read.,727
,Nikola_Tesla,Did Tesla win the Nobel Prize?,No,728
,Nikola_Tesla,Was Tesla rich at the time of his death?,No,729
,Nikola_Tesla,When did Nikola Tesla appear on the cover of Time Magazine?,"On Tesla's 75th birthday in 1931, Time magazine put him on its cover.",730
,Nikola_Tesla,What languages did Tesla speak?,"Serbian, Czech, English, French, German, Hungarian, Italian, and Latin",731
,Nikola_Tesla,What music group was named after Tesla?,Tesla,732
,Nikola_Tesla,Where did Tesla study electrical engineering?,The Austrian Polytechnic in Graz,733
,Nikola_Tesla,Did Nikola Tesla die alone?,Yes,734
,Nikola_Tesla,Was Nikola Tesla close friends with Mark Twain?,Yes,735
,Nikola_Tesla,Did Nikola Tesla use a technique called picture thinking?,Yes,736
,Nikola_Tesla,Was Nikola Tesla's mother illiterate?,Yes,737
,Nikola_Tesla,Was Nikola Tesla a vegetarian?,Yes,738
,Nikola_Tesla,"Is there a monument to Tesla at Niagara Falls, New York?",Yes,739
,Nikola_Tesla,Was Tesla an American citizen?,Yes,740
,Nikola_Tesla,Was Tesla on the cover of Time magazine?,Yes,741
,Norman_Rockwell,When was his last painting for the Post published?,1963,742
,Norman_Rockwell,"When did Rockwell marry his first wife, Irene O'Connor,?",In 1916.,743
,Norman_Rockwell,Who spent the next 10 years painting for Look magazine?,Norman Rockwell.,744
,Norman_Rockwell,"Consequently, what is not considered a ""serious painter"" by some contemporary artists, who often regard his work as bourgeois and kitsch?",Rockwell ,745
,Norman_Rockwell,Was Rockwell also commissioned to illustrate over 40 books including Tom Sawyer as well as Huckleberry Finn?,Rockwell was also commissioned to illustrate over 40 books including Tom Sawyer and Huckleberry Finn. ,746
,Norman_Rockwell,Did Norman Rockwell spend the winter months as artist-in-residence at Otis College of Art as well as Design?,Yes,747
,Norman_Rockwell,"Do his works enjoy a broad popular appeal in the United States, where Rockwell is most famous for the cover illustrations of everyday life scenarios he created for The Saturday Evening Post magazine over more than four decades?",yes,748
,Norman_Rockwell,Is he also noted for his work for the Boy Scouts of America (BSA)?,yes,749
,Norman_Rockwell,Did Norman Rockwell publish a total of 321 original covers for The Saturday Evening Post over 47 years?,Yes.,750
,Norman_Rockwell,"Are among the best-known of Rockwell's works the Willie Gillis series, Rosie the Riveter (although his Rosie was reproduced less than others of the day), Saying Grace (1951), and the Four Freedoms series?",Yes.,751
,Octopus,How many arms does an octopus have?,An octopus has four pairs of arms.,752
,Octopus,What is an example of something an octopus learned in a research experiment?,An octopus learned to solve mazes.,753
,Octopus,What is an example of something an octopus learned in a research experiment?,"In research experiments, octopus can be trained to distinguish between different shapes and patterns.",754
,Octopus,What is the range of lifespans of the octopus?,Octopuses can live from six months to five years.,755
,Octopus,Where is the mouth of an octopus?,The mouth of an octopus is at the center point of the arms.,756
,Octopus,What is the range of lifespans of the octopus?,The octopus has a short lifespan.,757
,Octopus,How many arms does an octopus have?,The octopus has four pairs of arms.,758
,Octopus,Where is the mouth of an octopus?,The octopus' mouth is at the center point of the arms.,759
,Octopus,Around how many recognized octopus species are there?,There are around 300 recognized octopus species.,760
,Octopus,How can an octopus defend against predators?,"They can hide, flee, expel ink, or use camouflage.",761
,Octopus,How can an octopus defend against predators?,"To defend against predators, an octopus can hide, flee quickly, expel ink, or use color-changing camouflage.",762
,Octopus,Are Octopus highly intelligent?,yes,763
,Octopus,Do males use a specialized arm called a hectocotylus to insert spermatophores?,Yes,764
,Octopus,Is octopus a common food in Mediterranean cuisine as well as Portuguese cuisine?,Yes,765
,Octopus,Is the collective form octopus usually reserved for animals consumed for food?,Yes,766
,Octopus,"Has an octopus a hard beak, with its mouth at the center point of the arms?",Yes,767
,Octopus,Do octopuses have two eyes and four pairs of arms?,"Yes, octopuses have two eyes and four pairs of arms.",768
,Octopus,Does the octopus have a hard beak?,"Yes, the octopus has a hard beak.",769
,Octopus,Does the octopus have two eyes?,"Yes, the octopus has two eyes.",770
,Octopus,Is the octopus a cephalopod?,"Yes, the octopus is a cephalopod.",771
,Octopus,Do the octopuses in the less familiar Cirrina suborder have two fins and an internal shell?,"Yes, the octopuses in the less familiar Cirrina suborder have two fins and an internal shell.",772
,Pablo_Picasso,When did Picasso make his first trip to Paris?,1900,773
,Pablo_Picasso,What happened in 1968 through 1971?,"Devoting his full energies to his work, Picasso became more daring, his works more colorful and expressive, and from 1968 through 1971",774
,Pablo_Picasso,What happened in 1838?,Don José Ruiz y Blasco was born,775
,Pablo_Picasso,Give an example of the most comprehensive records extant of any major artists beginnings. ,Museu Picasso,776
,Pablo_Picasso,"Who was not long in finding another lover, Jacqueline Roque?",Picasso.,777
,Pablo_Picasso,Is the U.S. copyright representative for the Picasso Administration the Artists Rights Society?,yes,778
,Pablo_Picasso,Is he one of the most recognized figures in 20th-century art?,yes,779
,Pablo_Picasso,Is in the 1996 movie Surviving Picasso Picasso played by actor Anthony Hopkins?,Yes.,780
,Pablo_Picasso,Is he best known for co-founding the Cubist movement and for the wide variety of styles embodied in his work?,Yes.,781
,Pablo_Picasso,"Are among his most famous works the proto-Cubist Les Demoiselles d'Avignon (1907) and Guernica (1937), his portrayal of the German bombing of Guernica during the Spanish Civil War?",Yes.,782
,Piano,How many black keys do modern pianos have?,36,783
,Piano,How many black keys do modern pianos have?,36,784
,Piano,How many total keys does a typical modern piano have?,88 keys.,785
,Piano,How many total keys does a typical modern piano have?,A modern piano has 88 keys.,786
,Piano,What is the sustain pedal called?,damper pedal,787
,Piano,Where is Irving Berlin's piano located?,in the Smithsonian Museum,788
,Piano,Where is Irving Berlin's piano located?,In the Smithsonian Museum.,789
,Piano,Is it advantageous for a grand piano's metal plate to be quite massive?,It is advantageous for the plate to be quite massive.,790
,Piano,Do older pianos have more keys than modern pianos?,Many older pianos only have 85 keys.,791
,Piano,Do older pianos have more keys than modern pianos?,no.,792
,Piano,What are a piano's keys generally made of?,Piano keys are generally made of spruce or basswood.,793
,Piano,What are the names of a piano's pedals?,"Piano pedals from left to right: una corda, sostenuto, and damper.",794
,Piano,What is the middle pedal called on grand pianos?,sostenuto pedal,795
,Piano,About how tall is a typical studio piano?,Studio pianos are around 42 to 45 inches tall.,796
,Piano,Is the mechanism in an upright piano perpendicular to its keys?,The mechanism in upright pianos is perpendicular to the keys.,797
,Piano,What are the names of a piano's pedals?,"The names of a piano's pedals are una corda, sostenuto, and damper.",798
,Piano,What is the sustain pedal called?,The pedal,799
,Piano,What is the middle pedal called on grand pianos?,the sostenuto pedal.,800
,Piano,What kind of piano did Irving Berlin play?,The transposing piano.,801
,Piano,What kind of piano did Irving Berlin play?,transposing piano,802
,Piano,Why are upright pianos more compact?,Upright pianos are more compact because the frame and strings are vertical.,803
,Piano,Are pianos used in Western music?,Yes,804
,Piano,"Are ""upright pianos"" called ""vertical pianos""?",Yes,805
,Piano,Did Bartolomeo Cristofori invent the modern piano?,Yes,806
,Piano,Is the left-most pedal on a grand piano called the una corda?,yes,807
,Piano,Is it advantageous for a grand piano's metal plate to be quite massive?,yes,808
,Piano,Is the mechanism in an upright piano perpendicular to its keys?,yes,809
,Piano,Is the left-most pedal on a grand piano called the una corda?,"Yes, the left-most pedal on a grand piano is called the una corda.",810
,Piano,Are pianos used in Western music?,Yes.,811
,Piano,"Are ""upright pianos"" called ""vertical pianos""?",Yes.,812
,Piano,Did Bartolomeo Cristofori invent the modern piano?,Yes.,813
,Pierre-Auguste_Renoir,What happened in 1887?,"In 1887, a year when Queen Victoria celebrated her Golden Jubilee, and upon the request of the queen's associate, Phillip Richbourg, he donated several paintings to the ""French Impressionist Paintings"" catalog as a token of his loyalty.",814
,Pierre-Auguste_Renoir,"Did Pierre-Auguste Renoir die in Limoges, Haute-Vienne, France, the child of a working class family?",no,815
,Pierre-Auguste_Renoir,"What happened in the January 15, 1882?","On January 15, 1882 Renoir met the composer Richard Wagner at his home in Palermo, Sicily.",816
,Pierre-Auguste_Renoir,Was Pierre-Auguste Renoir born in Limoges Haute-Vienne France the child of a working class family?,yes,817
,Pierre-Auguste_Renoir,"As a boy, did he work in a porcelain factory where his drawing talents led to him being chosen to paint designs on fine china?",yes,818
,Pierre-Auguste_Renoir,Have two of Renoirs paintings sold for more than US0 million?,Yes (any painting sells for more than $0 million though...),819
,Pierre-Auguste_Renoir,Is one of the best known Impressionist works Renoirs 1876 Dance at Le Moulin de la Galette?,Yes.,820
,Pierre-Auguste_Renoir,"As a celebrator of beauty, and especially feminine sensuality, has it been said that ``Renoir is the final representative of a tradition which runs directly from Rubens to Watteau''?",Yes.,821
,Portuguese_language,"By 2050, what will the total population of Portuguese speakers in the world be?",335 million people,822
,Portuguese_language,"By 2050, what will the total population of Portuguese speakers in the world be?","By 2050, Portuguese-speaking countries will have a total population of 335 million people.",823
,Portuguese_language,Which government established Portuguese as it's third official language in order to meet the requirements to apply for full membership in the CPLP?,Equatorial Guinea,824
,Portuguese_language,Where are there small Portuguese-speaking communities?,Former overseas colonies of Portugal such as Macau and East Timor ,825
,Portuguese_language,In which country is Portuguese the co-official language with Cantonese Chinese?,Macau,826
,Portuguese_language,Is Portuguese an official language of Andorra?,No,827
,Portuguese_language,Is Portuguese an official language of Andorra?,"No, Portuguese is not an official language of Andorra.",828
,Portuguese_language,"Give an example of the official languages of the special administrative region of Macau and East Timor, . ",Portuguese,829
,Portuguese_language,In which country is Portuguese the co-official language with Cantonese Chinese?,Portuguese is the co-official language with Cantonese Chinese in Macau.,830
,Portuguese_language,"(where French has a similar phenomenon, with alveolar affricates instead of postalveolars?",Quebec.,831
,Portuguese_language,What event marked the end of the Old Portuguese period?,The end of the Old Portuguese period was marked by the publication of the Cancioneiro Geral by Garcia de Resende.,832
,Portuguese_language,Which government established Portuguese as it's third official language in order to meet the requirements to apply for full membership in the CPLP?,The government of Equatorial Guinea established Portuguese as its third official language in order to meet the requirements to apply for full membership in the CPLP.,833
,Portuguese_language,What event marked the end of the Old Portuguese period?,The publication of the Cancioneiro Geral by Garcia de Resende in 1516,834
,Portuguese_language,What are the two main groups of Portuguese dialects?,The two main groups of dialects are Brazil and the Old World.,835
,Portuguese_language,Where are there small Portuguese-speaking communities?,There are small Portuguese-speaking communities in Macau and East Timor.,836
,Portuguese_language,What are the two main groups of Portuguese dialects?,Those of Brazil and those of the Old World,837
,Portuguese_language,Does the Portuguese language have its roots in the Latin language?,Yes,838
,Portuguese_language,Does Portuguese contain words from the Arabic language?,Yes,839
,Portuguese_language,"Is it derived from the Latin spoken by the romanized pre-Roman peoples of the Iberian Peninsula (namely the Gallaeci, the Lusitanians, the Celtici and the Conii) around 2000 years ago?",yes,840
,Portuguese_language,Was it used as the exclusive lingua franca on the island of Sri Lanka for almost 350 years?,yes,841
,Portuguese_language,Does Portuguese contain words from the Arabic language?,"Yes, Portuguese contains words from the Arabic language.",842
,Portuguese_language,Does the Portuguese language have its roots in the Latin language?,"Yes, Portuguese is derived from Latin.",843
,Portuguese_language,Wasn't Portuguese language spread by arriving Roman soldiers?,Yes.,844
,Portuguese_language,Is Portuguese an official language of several international organizations?,Yes.,845
,Saint_Petersburg,When was the 7th symphony premiered?,1942,846
,Saint_Petersburg,When did the crime level become higher?,After the October revolution.,847
,Saint_Petersburg,Where do most people in urban Saint Petersburg live?,apartments,848
,Saint_Petersburg,Where do most people in urban Saint Petersburg live?,Apartments.,849
,Saint_Petersburg,"Give an example of the largest stadiums anywhere in the world, and the home to FC Zenit St. Petersburg in 1950-1993 and 1995. ","Kirov Stadium (now demolished) was one of the largest stadiums anywhere in the world, and the home to FC Zenit St. Petersburg in 1950-1993 and 1995.",850
,Saint_Petersburg,How to travel to work from the city to Moscow?,One way is through the Moscow-Saint Petersburg Railway.,851
,Saint_Petersburg,Who laid down the Peter and Paul Fortress?,Peter the Great ,852
,Saint_Petersburg,What were some other names of the city?,Petrograd and Leningrad.,853
,Saint_Petersburg,What were some other names of the city?,"Petrograd, Leningrad, and Piter",854
,Saint_Petersburg,How to travel to work from the city to Moscow?,railway,855
,Saint_Petersburg,Give an example of the best known symphony orchestras in the world under the leadership of conductors Yevgeny Mravinsky and Yuri Temirkanov. ,The Leningrad Philharmonic Orchestra,856
,Saint_Petersburg,"Give an example of the longest, most destructive, and most lethal sieges of major cities in modern history. ",The Siege of Leningrad,857
,Saint_Petersburg,What festival features fireworks  celebrating the end of the school year?,The White Nights Festival in Saint Petersburg,858
,Saint_Petersburg,What festival features fireworks  celebrating the end of the school year?,The White Nights Festival.,859
,Saint_Petersburg,What was made in Russia's largest foundry?,thousands of sculptures and statues,860
,Saint_Petersburg,What was made in Russia's largest foundry?,Thousands of sculptures and statues.,861
,Saint_Petersburg,Is the city named after the apostle Saint Peter?,yes,862
,Saint_Petersburg,Has the terrain in the city been artificially raised?,yes,863
,Saint_Petersburg,"Has Equestrianism been a long tradition, popular among the Tsars and aristocracy?",yes,864
,Saint_Petersburg,"Were the city's other names Petrograd (, 1914 -- 1924) and Leningrad (, 1924 -- 1991)?",yes,865
,Saint_Petersburg,Is it often called just Petersburg (-RRB- and is informally known as Piter (-RRB-?,Yes,866
,Saint_Petersburg,Is the city named after the apostle Saint Peter?,Yes.,867
,Saint_Petersburg,Has the terrain in the city been artificially raised?,Yes.,868
,Saint_Petersburg,"Founded by Tsar Peter I of Russia on 27 May 1703, was it the capital of the Russian Empire for more than two hundred years (1713 -- 1728, 1732 -- 1918)?",Yes.,869
,San_Francisco,When was a 43-acre Mission Bay campus opened?,2003,870
,San_Francisco,What makes San Francisco among the top-ten North American destinations for conventions and conferences,a large hotel infrastructure and a world-class convention facility in the Moscone Center,871
,San_Francisco,Who manages Candlestick point,California State Park system,872
,San_Francisco,What prompted the city to upgrade its building codes,earthquakes,873
,San_Francisco,In what year did the Spanish establish a fort at the Golden Gate and a mission named for Francis of Assisi on the site?,"In 1776, the Spanish established a fort at the Golden Gate and a mission named for Francis of Assisi on the site.",874
,San_Francisco,When did it sign on the air?,In 1941.,875
,San_Francisco,What is the cause of local earthquakes?,It was the San Andreas Fault which slipped and caused the earthquakes in 1906 and 1989.,876
,San_Francisco,Are more residents employed by small businesses than in 1977?,No,877
,San_Francisco,Does the de Young museum house the Asian Art Museum,No,878
,San_Francisco,"The only consolidated city-county in California, does it encompass a land area of on the northern end of the San Francisco Peninsula, making it the second most densely populated city in the United States?",San Francisco,879
,San_Francisco,What is Northern California's most widely circulated newspaper,San Francisco Chronicle,880
,San_Francisco,What makes San Francisco among the top-ten North American destinations for conventions and conferences,San Francisco has a large hotel infrastructure and a world-class convention facility in the Moscone Center,881
,San_Francisco,How large is the population of San Francisco?,"San Francisco has an estimated population of 808,976.",882
,San_Francisco,Where is San Francisco?,San Francisco is in California.,883
,San_Francisco,Where is San Francisco?,San Francisco is located on the West Coast of the United States at the tip of the San Francisco Peninsula.,884
,San_Francisco,How does poverty in San Francisco compare to the nation-wide average?,San Francisco's poverty rate is lower than the national average.,885
,San_Francisco,Give an example of the ten Beta World Cities. ,San Trancisco,886
,San_Francisco,Who manages Candlestick point,the California State Park system,887
,San_Francisco,Give an example of the largest two-year community colleges in the country. ,The City College of San Francisco.,888
,San_Francisco,How does poverty in San Francisco compare to the nation-wide average?,"The city's poverty rate is 11.8% and the number of families in poverty stands at 7.4%, both lower than the national average.",889
,San_Francisco,How large is the population of San Francisco?,"The estimated population of San Francisco in the year 2008 was 808,976.",890
,San_Francisco,What is the cause of local earthquakes?,The nearby San Andreas and Hayward Faults are responsible for much earthquake activity.,891
,San_Francisco,Are more residents employed by small businesses than in 1977?,"The number of San Franciscans employed by firms of more than 1,000 employees has fallen by half since 1977.",892
,San_Francisco,What prompted the city to upgrade its building codes,The threat of major earthquakes,893
,San_Francisco,How many state parks are in San Francisco?,There is one state park in San Francisco.,894
,San_Francisco,How many state parks are in San Francisco?,There is only one park managed by the California State Park system: Candlestick Point.,895
,San_Francisco,"Like many larger where cities, San Francisco is a minority-majority city, as non-Hispanic whites comprise less than half of the population?",U.S.,896
,San_Francisco,Who laid out a street plan for the expanded settlement?,William Richardson and Alcalde Francisco de Haro.,897
,San_Francisco,Is the standard of living in San Franciscio high?,Yes,898
,San_Francisco,Does San Francisco have a high percentage of gay and lesbian individuals?,Yes,899
,San_Francisco,Is San Franscico a popular tourist destination?,Yes,900
,San_Francisco,Was Mission Bay campus opened in 2003,yes,901
,San_Francisco,Was the University of San Fransisco founded in 1855,yes,902
,San_Francisco,Is Golden Gate Park the largest city park,yes,903
,San_Francisco,Is Crissy field an airfield,Yes,904
,San_Francisco,Does the de Young museum house the Asian Art Museum,yes,905
,San_Francisco,"Is San Francisco also the financial, cultural, and transportation center of the larger San Francisco Bay Area, a region of 7.4 million people?",yes,906
,San_Francisco,Does San Francisco have a high percentage of gay and lesbian individuals?,"Yes, according to the 2005 American Community Survey, San Francisco has the highest percentage of gay and lesbian individuals of any of the 50 largest U.S. cities, at 15.4%.",907
,San_Francisco,Is the standard of living in San Franciscio high?,"Yes, San Francisco is characterized by a high standard of living.",908
,San_Francisco,Is San Franscico a popular tourist destination?,Yes. San Francisco is a popular international tourist destination.,909
,Swahili_language,In what year did Germany seize Tanganyika?,1886,910
,Swahili_language,How does Swahili time run?,from dawn to dusk,911
,Swahili_language,In what year did Germany seize Tanganyika?,Germany seized Tanganyika in 1886.,912
,Swahili_language,Which is the sub-Saharan indigenous language with the greatest number of speakers?,Hausa,913
,Swahili_language,Which is the sub-Saharan indigenous language with the greatest number of speakers?,Hausa of West Africa is the sub-Saharan indigenous language with the greatest number of speakers.,914
,Swahili_language,What is the Swahili word for the Swahili language?,Kiswahili,915
,Swahili_language,What is the Swahili word for the Swahili language?,Kiswahili is the Swahili word for the Swahili language.,916
,Swahili_language,How many noun classes does Swahili have?,sixteen,917
,Swahili_language,How many noun classes does Swahili have?,Swahili has sixteen noun classes.,918
,Swahili_language,How does Swahili time run?,Swahili time runs from dawn to dusk.,919
,Swahili_language,Is Swahili a Bantu language?,yes,920
,Swahili_language,Did Uganda make Swahili a required subject in primary schools?,yes,921
,Swahili_language,Is Swahili spoken in Mozambique?,yes,922
,Swahili_language,Does Swahili have dipthongs?,"Yes, Swahili has diphthongs. (Typo)",923
,Swahili_language,Is Swahili a Bantu language?,"Yes, Swahili is a Bantu language.",924
,Swahili_language,Is Swahili spoken in Mozambique?,"Yes, Swahili is spoken in parts of northern Mozambique.",925
,Swahili_language,Did Uganda make Swahili a required subject in primary schools?,"Yes, Uganda made Swahili a required subject in primary schools.",926
,Swedish_language,How many Swedish speakers were reported in Canada in 2001?,"16,915.00",927
,Swedish_language,When did the Soviet military forces occupy Estonia?,1944,928
,Swedish_language,How many letters are in the basic Latin alphabet?,26,929
,Swedish_language,How many letters are in the basic Latin alphabet?,26,930
,Swedish_language,When did the Soviet military forces occupy Estonia?,In 1944.,931
,Swedish_language,When did a standard and common language become available to all Swedes?,In the 20th Century.,932
,Swedish_language,When did a standard and common language become available to all Swedes?,"It was during the 20th century that a common, standardized national language became available to all Swedes.",933
,Swedish_language,Does Swedish use the perfect participle to form the present perfect tense?,No,934
,Swedish_language,Does Swedish use the perfect participle to form the present perfect tense?,No.,935
,Swedish_language,What are the differences between English and Swedish pronouns?,"Swedish pronouns are basically the same as those of English but distinguish two genders and have an additional object form, derived from the old dative form, as well as a distinct genitive case.",936
,Swedish_language,How does Swedish language counterbalance the absence of cases?,The lack of cases in Swedish is compensated by a wide variety of prepositions.,937
,Swedish_language,How many Swedish speakers were reported in Canada in 2001?,"There are 16,915 reported Swedish speakers in Canada.",938
,Swedish_language,Is Swedish a descendant of Old Norse?,Yes,939
,Swedish_language,Is Swedish a descendant of Old Norse?,Yes.,940
,Taipei,When is the Pacific typhoon season?,Between June and October.,941
,Taipei,When is the Pacific typhoon season?,It's between June and October.,942
,Taipei,Who sets up shrines?,Many homes and business set up shrines.,943
,Taipei,Who sets up shrines?,Many homes and businesses would set up shrines.,944
,Taipei,What are some annual festivals in Taipei?,"Some annual festivals include Tomb-Sweping Day, the Dragon Boat Festival, the Ghost Festival, and the Mid-Autumn Festival.",945
,Taipei,What is Taipei 101?,Taipei 101 is a 101-floor landmark skyscraper.,946
,Taipei,What is along the city's western border?,Taipei has the Danshui River along its western border.,947
,Taipei,Is Taipei in a valley?,Taipei is in the valleys of the Keelung and Xindian Rivers,948
,Taipei,What does Taipei produce?,Taipei produces high technology and hi-tech components,949
,Taipei,What does Taipei produce?,"Taipei produces textiles, apparel, electronics, machinery, printed materials, precision equipment, food, and beverages.",950
,Taipei,What is along the city's western border?,The Danshui River borders Taipei to the west.,951
,Taipei,What are some annual festivals in Taipei?,"The Lantern Festival, Tomb-Sweeping Day, Dragon Boat Festival, and the Mid-Autumn Festival",952
,Taipei,Is Taipei in a valley?,Yes,953
,Taipei,Was Taipei founded in the 18th century?,Yes,954
,Taipei,Is the National Palace Museum in Taipei?,Yes,955
,Trumpet,What is the earliest date of the trumpet?,1500 BC,956
,Trumpet,What makes a trumpet fully chromatic?,able to play all twelve pitches of Western music,957
,Trumpet,What shape is a trumpet bent into?,an oblong shape,958
,Trumpet,What is the earliest date of the trumpet?,around 1500 BC,959
,Trumpet,Why does the cornet have a slightly mellower tone than the trumpet?,because it has conical bores,960
,Trumpet,What is a trumpet constructed of?,brass tubing,961
,Trumpet,What is a trumpet constructed of?,brass tubing bent twice into an oblong shape,962
,Trumpet,"Why do trumpets have a bright, loud sound?",Due to the cylindrical bore,963
,Trumpet,What can be augmented with a fourth valve?,flugelhorn,964
,Trumpet,What happened in 1894?,"Jean-Baptiste Arban published ""Complete Conservatory Method for Trumpet.""",965
,Trumpet,What happened in nineteen fifty seven?,Maynard Ferguson formed his own band.,966
,Trumpet,Give an example of the most influential musicians of the 20th century. ,Miles Davis,967
,Trumpet,Was Dizzy Gillespie a famous trumpeter in 1998?,no,968
,Trumpet,What shape is a trumpet bent into?,oblong,969
,Trumpet,What are the smallest trumpets referred to as?,Piccolo trumpets,970
,Trumpet,What was built to play in both B and A keys?,piccolo trumpets,971
,Trumpet,What trumpet was the first to be allowed in the Christian Church?,slide trumpets,972
,Trumpet,Were Slide trumpets the first trumpets allowed in the Christian church?,Slide trumpets were the first trumpets allowed in the Christian church. ,973
,Trumpet,The trumpet can be confused with what close relative?,the cornet,974
